-1,0,0
0,0,0
1,0,0
2,27,0.03
3,50,0.02
4,13,0.02
5,16,0.02
6,53,0.03
7,16,0.02
8,18,0
9,41,0.02
10,25,0
11,24,0.02
12,27,0.05
13,15,0.03
14,28,0.02
15,23,0.02
16,17,0
17,49,0.02
18,34,0.02
19,36,0.03
20,18,0.03
21,114,0.05
22,44,0.03
23,21,0.02
24,18,0.03
25,63,0.02
26,34,0.02
27,18,0.02
28,45,0.03
29,29,0.02
30,9,0.02
31,70,0.15
32,14,0.02
33,13,0.02
34,20,0
35,30,0.03
36,11,0
37,22,0.05
38,28,0.02
39,47,0
40,59,0.08
41,25,0.03
42,57,0.08
43,12,0.03
44,63,0.08
45,11,0.02
46,28,0.02
47,11,0
48,26,0.05
49,10,0
50,35,0.03
51,15,0.02
52,25,0
53,40,0.03
54,10,0.02
55,36,0.05
56,24,0.02
57,19,0.03
58,55,0.06
59,25,0.02
60,26,0.02
61,10,0.02
62,13,0.02
63,20,0.03
64,10,0.02
65,45,0.08
66,28,0.03
67,26,0
68,113,0.05
69,19,0.03
70,35,0.03
71,94,0.15
72,72,0.06
73,20,0.05
74,23,0.05
75,34,0.02
76,17,0.02
77,11,0.03
78,15,0.03
79,29,0.06
80,15,0.03
81,23,0.03
82,10,0.02
83,25,0
84,28,0.1
85,12,0.03
86,33,0.02
87,30,0
88,43,0.05
89,37,0
90,36,0.1
91,20,0.05
92,18,0.05
93,19,0.03
94,17,0.02
95,24,0.05
96,10,0
97,11,0
98,29,0.08
99,15,0.03
100,23,0.06
101,36,0.02
102,55,0.11
103,20,0.03
104,22,0.02
105,12,0.02
106,32,0.05
107,20,0.02
108,21,0.03
109,22,0.02
110,27,0.02
111,32,0.06
112,31,0.06
113,25,0.05
114,25,0.03
115,28,0.06
116,51,0.08
117,24,0.05
118,59,0.11
119,33,0
120,12,0.03
121,19,0.02
122,15,0
123,53,0.06
124,13,0.05
125,43,0.08
126,19,0.02
127,42,0.02
128,21,0.02
129,20,0.03
130,22,0.02
131,18,0.03
132,47,0.06
133,37,0.05
134,40,0.02
135,22,0.03
136,15,0.02
137,9,0
138,11,0.03
139,14,0.02
140,25,0.03
141,18,0.06
142,34,0
143,16,0.02
144,30,0.05
145,31,0.08
146,12,0.02
147,28,0.06
148,24,0.08
149,16,0.02
150,12,0.03
151,44,0.1
152,27,0.06
153,10,0
154,13,0
155,20,0.03
156,11,0
157,48,0.11
158,18,0.05
159,22,0.05
160,20,0.02
161,29,0.1
162,16,0
163,26,0.08
164,17,0.03
165,19,0
166,23,0.02
167,14,0.05
168,20,0.06
169,13,0.02
170,11,0.02
171,29,0.03
172,9,0.03
173,18,0.03
174,33,0.03
175,14,0.05
176,13,0.03
177,16,0.03
178,23,0.02
179,18,0.02
180,8,0.02
181,16,0.05
182,30,0.08
183,32,0.1
184,29,0.08
185,13,0.02
186,11,0.02
187,9,0
188,18,0.05
189,15,0.03
190,14,0.03
191,15,0
192,26,0.06
193,13,0
194,17,0.02
195,48,0.1
196,14,0.05
197,14,0.02
198,14,0.02
199,9,0
200,22,0.03
201,22,0.05
202,10,0.02
203,18,0.02
204,9,0.02
205,13,0.02
