-1,0,0
0,0,0
1,0,0
2,52,0.16
3,34,0.02
4,16,0.02
5,16,0
6,42,0.02
7,49,0.06
8,34,0.05
9,13,0.02
10,40,0.1
11,23,0.02
12,40,0.05
13,47,0.03
14,36,0.02
15,8,0.02
16,22,0.03
17,13,0.02
18,24,0
19,38,0.03
20,16,0.02
21,39,0.03
22,31,0.02
23,53,0.03
24,22,0.02
25,22,0.05
26,34,0.08
27,47,0.02
28,21,0.05
29,24,0.03
30,34,0.02
31,40,0.05
32,21,0.03
33,18,0.02
34,26,0.03
35,10,0.02
36,13,0.02
37,18,0
38,16,0.03
39,31,0.03
40,45,0.03
41,34,0.05
42,47,0.1
43,17,0.02
44,26,0.05
45,18,0
46,53,0.02
47,30,0.02
48,11,0.02
49,20,0
50,25,0.03
51,68,0.03
52,32,0.03
53,45,0.03
54,26,0.03
55,26,0.05
56,48,0.03
57,65,0.05
58,42,0.02
59,56,0.1
60,30,0
61,40,0.05
62,13,0.03
63,30,0.02
64,36,0.02
65,101,0.05
66,26,0.02
67,12,0.03
68,12,0.02
69,41,0.02
70,34,0.03
71,11,0.02
72,8,0.02
73,17,0.06
74,11,0
75,26,0.03
76,24,0.02
77,41,0.06
78,41,0.06
79,25,0.02
80,25,0.02
81,39,0.08
82,10,0.02
83,16,0.02
84,40,0.11
85,20,0.03
86,13,0
87,12,0.02
88,18,0.03
89,69,0.08
90,15,0
91,53,0.13
92,20,0.02
93,14,0.02
94,17,0.02
95,21,0.02
96,25,0.03
97,15,0.02
98,31,0
99,54,0.06
100,28,0.03
101,42,0.03
102,43,0.02
103,27,0.02
104,13,0.02
105,33,0.03
106,14,0.03
107,22,0
108,10,0.02
109,28,0.02
110,38,0.03
111,20,0
112,21,0.03
113,37,0.03
114,14,0
115,34,0.02
116,9,0
117,35,0.03
118,28,0.02
119,29,0.03
120,11,0.02
121,12,0.02
122,15,0
123,16,0.02
124,84,0.11
125,21,0.05
126,19,0.02
127,13,0.03
128,14,0.02
129,31,0.06
130,28,0.03
131,36,0.06
132,51,0.11
133,24,0.02
134,16,0.02
135,23,0.02
136,8,0.02
137,24,0.02
138,31,0
139,55,0.08
140,55,0.13
141,16,0
142,13,0.02
143,46,0.16
144,51,0.1
145,20,0.06
146,9,0.02
147,25,0.08
148,19,0.02
149,9,0.02
150,18,0.02
151,22,0.05
152,15,0.03
153,25,0.06
154,15,0.03
155,12,0
156,13,0.03
157,19,0.05
158,11,0.02
159,34,0.05
160,17,0.02
161,13,0.03
162,13,0.02
163,31,0.06
164,20,0.03
165,18,0.03
166,42,0.06
167,26,0.02
168,21,0.05
169,40,0.11
170,43,0.1
171,48,0.08
172,31,0.08
173,17,0.05
174,48,0.1
175,21,0
176,36,0.1
177,14,0
178,15,0.03
179,20,0.06
180,11,0.02
181,25,0.02
182,14,0.02
183,41,0.1
184,47,0.03
185,17,0.03
186,18,0.03
187,22,0.03
188,33,0.06
189,45,0.05
190,34,0.08
191,18,0.03
192,14,0.03
193,25,0.06
194,14,0.02
195,19,0.05
196,23,0.02
197,11,0.02
198,20,0.03
199,17,0.05
200,52,0.15
201,15,0.03
202,14,0.02
203,36,0.06
