-1,0,0
0,0,0
1,0,0
2,16,0.02
3,46,0.03
4,25,0.06
5,13,0.02
6,31,0.05
7,28,0.05
8,14,0.02
9,41,0.02
10,18,0.03
11,21,0.02
12,81,0.1
13,11,0.02
14,22,0
15,36,0.06
16,21,0.05
17,42,0.03
18,18,0.02
19,24,0.02
20,90,0.06
21,29,0.05
22,12,0.02
23,27,0.03
24,86,0.06
25,46,0.06
26,14,0.02
27,161,0.05
28,17,0.02
29,45,0.02
30,8,0.02
31,13,0.02
32,33,0.03
33,31,0.06
34,30,0
35,35,0.02
36,42,0.06
37,24,0.03
38,29,0.02
39,30,0.03
40,38,0.05
41,24,0.03
42,38,0.02
43,40,0.05
44,17,0.03
45,26,0
46,18,0.05
47,42,0.06
48,16,0.03
49,18,0.02
50,17,0.03
51,31,0.03
52,62,0.02
53,24,0.05
54,14,0
55,48,0.06
56,39,0.03
57,16,0.02
58,30,0.02
59,31,0
60,24,0.05
61,30,0
62,15,0.02
63,35,0.05
64,71,0.08
65,16,0.03
66,46,0.02
67,17,0.02
68,22,0.03
69,14,0.03
70,15,0.05
71,14,0.02
72,15,0.03
73,16,0.03
74,25,0.03
75,24,0.02
76,23,0.03
77,16,0.02
78,23,0.03
79,25,0.05
80,18,0.03
81,36,0.03
82,25,0.02
83,29,0
84,11,0.02
85,20,0.02
86,32,0.03
87,36,0.05
88,24,0
89,31,0.03
90,31,0.02
91,10,0.02
92,12,0.02
93,19,0.05
94,15,0.02
95,9,0.02
96,20,0.03
97,12,0
98,19,0.02
99,14,0.03
100,13,0
101,31,0.02
102,28,0
103,16,0.02
104,40,0.05
105,39,0.03
106,37,0.13
107,24,0.02
108,19,0.02
109,8,0
110,19,0
111,12,0.02
112,20,0.05
113,15,0.02
114,24,0.05
115,14,0.02
116,22,0.02
117,29,0.03
118,8,0.02
119,36,0.05
120,28,0.02
121,20,0.03
122,25,0.05
123,18,0.03
124,15,0
125,12,0
126,12,0.02
127,28,0.03
128,12,0.02
129,12,0.02
130,30,0.02
131,22,0.03
132,22,0.06
133,20,0.05
134,57,0.03
135,10,0.03
136,26,0.03
137,24,0.06
138,13,0.02
139,12,0.02
140,15,0.02
141,21,0.02
142,33,0.02
143,14,0.02
144,14,0.02
145,16,0.02
146,20,0.03
147,16,0.02
148,27,0.05
149,22,0.03
150,18,0.02
151,26,0.08
152,18,0.02
153,18,0.05
154,14,0
155,15,0.02
156,22,0.02
157,11,0.03
158,13,0.02
159,10,0.02
160,29,0.03
161,22,0.03
162,8,0.02
163,12,0.02
164,28,0.05
165,17,0.03
166,23,0.06
167,8,0.02
168,23,0.03
169,14,0.03
170,17,0.05
171,27,0.05
172,23,0.06
173,12,0.02
174,20,0.06
175,9,0.02
176,24,0.05
177,25,0.03
178,46,0.13
179,15,0.03
180,24,0.02
181,9,0.02
182,14,0.03
183,12,0.02
184,25,0.03
185,21,0
186,10,0
187,14,0.02
188,14,0.03
189,25,0.08
190,14,0.03
191,19,0.05
192,20,0.03
193,14,0.02
194,25,0.05
195,33,0.03
196,51,0.13
197,17,0.02
198,25,0.03
199,48,0.1
200,14,0.02
201,11,0
202,39,0.02
203,29,0.06
