-1,0,0
0,0,0
1,0,0
2,12,0.02
3,18,0.02
4,38,0.02
5,13,0
6,20,0.06
7,19,0.05
8,21,0.02
9,36,0.02
10,44,0.03
11,27,0
12,22,0.02
13,14,0.02
14,44,0.05
15,67,0.03
16,19,0.03
17,11,0
18,15,0.02
19,63,0.08
20,50,0.1
21,9,0.02
22,46,0.05
23,15,0.02
24,24,0.02
25,8,0.02
26,84,0.03
27,25,0.06
28,47,0.08
29,47,0.02
30,52,0.05
31,13,0
32,32,0.05
33,30,0.03
34,72,0.08
35,21,0
36,36,0.02
37,14,0
38,15,0
39,30,0.02
40,92,0.06
41,22,0.05
42,14,0.02
43,21,0.03
44,20,0
45,31,0.02
46,20,0.02
47,14,0.02
48,70,0.06
49,85,0.05
50,15,0.02
51,50,0.05
52,23,0.03
53,23,0.03
54,19,0.03
55,46,0.02
56,18,0.02
57,23,0.05
58,19,0.02
59,10,0.02
60,16,0.02
61,28,0.02
62,21,0.02
63,10,0
64,35,0
65,24,0
66,39,0.03
67,18,0.02
68,26,0.05
69,39,0.03
70,21,0.05
71,30,0.02
72,20,0.02
73,47,0.08
74,24,0.02
75,10,0.03
76,14,0.02
77,19,0.02
78,25,0.02
79,15,0.03
80,25,0.03
81,16,0.02
82,25,0.03
83,18,0.02
84,11,0.02
85,28,0.02
86,27,0.05
87,31,0.02
88,76,0.11
89,18,0.02
90,28,0.05
91,24,0.02
92,26,0.03
93,19,0.02
94,16,0.02
95,40,0.05
96,18,0
97,34,0.08
98,12,0.02
99,25,0.05
100,15,0.03
101,22,0.02
102,53,0.06
103,34,0.02
104,17,0.02
105,28,0.02
106,39,0.06
107,29,0
108,29,0
109,15,0.03
110,23,0.03
111,79,0.08
112,24,0.06
113,39,0.1
114,78,0.06
115,14,0.02
116,47,0.03
117,53,0.03
118,15,0.02
119,12,0.02
120,21,0.03
121,9,0.02
122,19,0.05
123,38,0.05
124,27,0
125,10,0.03
126,17,0.03
127,16,0.05
128,14,0.02
129,23,0.03
130,17,0.02
131,23,0.06
132,23,0.02
133,13,0.02
134,41,0.03
135,27,0.05
136,18,0
137,55,0.08
138,35,0.03
139,31,0.02
140,23,0.02
141,25,0.03
142,27,0.02
143,23,0.02
144,22,0.02
145,22,0.03
146,21,0.05
147,16,0.03
148,17,0.02
149,17,0.03
150,9,0.02
151,33,0.08
152,10,0.02
153,35,0.03
154,14,0.02
155,48,0.03
156,51,0.06
157,41,0.11
158,16,0.05
159,18,0.03
160,21,0.05
161,10,0.02
162,54,0.13
163,26,0.08
164,18,0.02
165,27,0.06
166,8,0.02
167,11,0.02
168,42,0.02
169,28,0.06
170,17,0.05
171,22,0.06
172,29,0.02
173,16,0.05
174,34,0.11
175,31,0.1
176,20,0.03
177,9,0.02
178,13,0
179,39,0.06
180,15,0
181,27,0.03
182,12,0.02
183,16,0.03
184,35,0.05
185,35,0.08
186,18,0.03
187,16,0.05
188,26,0.02
189,29,0.02
190,48,0.11
191,15,0.03
192,22,0
193,14,0.03
194,27,0.03
195,37,0.1
196,21,0.02
197,15,0
198,13,0.02
199,23,0.05
200,12,0.02
201,15,0.02
202,39,0.15
203,11,0.03
