
-1,0,0
0,0,0
1,0,0
2,28,0.08
3,31,0
4,46,0.03
-1,0,0
0,0,0
1,0,0
2,9,0.02
3,33,0.02
4,17,0.02
5,35,0.05
6,29,0.02
7,46,0.02
8,18,0.02
9,36,0.02
10,91,0.08
11,23,0.03
12,11,0
13,46,0.02
14,80,0.11
15,20,0.02
16,22,0.02
17,14,0.03
18,31,0.05
19,33,0.03
20,15,0.02
21,25,0.02
22,59,0.03
23,28,0.03
24,10,0.02
25,42,0.03
26,27,0
27,20,0.05
28,25,0
29,37,0.06
30,11,0.02
31,18,0
32,16,0.03
33,35,0.03
34,16,0.03
35,23,0.02
36,12,0
37,31,0.02
38,11,0.02
39,18,0.02
40,31,0.03
41,21,0.03
42,33,0.03
43,22,0.02
44,19,0.02
45,21,0.05
46,21,0.02
47,32,0.05
48,42,0.06
49,32,0.02
50,15,0.02
51,27,0.05
52,80,0.13
53,66,0.11
54,55,0.08
55,49,0.03
56,18,0
57,12,0
58,69,0.08
59,15,0.02
60,29,0.02
61,12,0.02
62,22,0.05
63,20,0
64,50,0.1
65,56,0.03
66,16,0.02
67,33,0.06
68,25,0.02
69,27,0.02
70,51,0.13
71,11,0.03
72,31,0.06
73,26,0.02
74,70,0.1
75,31,0.05
76,20,0
77,20,0.05
78,10,0.02
79,25,0
80,9,0.03
81,27,0.02
82,31,0.03
83,25,0.03
84,44,0.05
85,32,0.08
86,53,0
87,24,0.06
88,14,0.03
89,30,0.03
90,11,0.02
91,9,0.02
92,50,0.08
93,14,0.05
94,45,0.05
95,10,0.02
96,13,0.03
97,16,0.05
98,20,0.05
99,35,0.02
100,11,0.02
101,28,0.02
102,36,0.02
103,60,0.05
104,89,0.1
105,60,0.03
106,77,0.08
107,21,0
108,22,0
109,14,0.02
110,37,0.02
111,29,0.02
112,32,0.06
113,24,0.05
114,41,0.11
115,28,0.05
116,16,0
117,16,0.03
118,86,0.06
119,10,0.02
120,17,0.03
121,15,0.02
122,26,0.03
123,14,0.03
124,12,0.03
125,51,0.03
126,22,0.06
127,43,0.02
128,13,0
129,23,0.03
130,22,0.05
131,35,0.03
132,18,0.02
133,16,0
134,39,0.02
135,13,0.03
136,25,0.06
137,9,0.02
138,15,0.02
139,35,0.06
140,17,0.05
141,33,0.1
142,10,0
143,13,0.02
144,39,0.1
145,22,0.05
146,16,0.03
147,43,0.03
148,12,0
149,20,0
150,11,0.03
151,21,0.06
152,32,0.06
153,20,0.02
154,15,0.03
155,25,0
156,54,0.08
157,29,0.03
158,16,0.03
159,11,0.02
160,32,0.08
161,20,0.05
162,12,0.03
163,45,0.11
164,12,0.02
165,9,0.03
166,11,0
167,25,0.06
168,37,0.08
169,29,0.03
170,43,0.15
171,13,0.02
172,28,0.05
173,15,0.02
174,35,0.03
175,24,0.02
176,24,0.05
177,17,0
178,15,0.02
179,19,0.06
180,13,0.03
181,47,0.13
182,35,0.08
183,20,0.03
184,13,0.03
185,9,0.02
186,19,0.02
187,23,0.02
188,27,0.03
189,14,0.03
190,9,0
191,17,0.02
192,12,0.02
193,9,0.02
194,15,0.05
195,19,0.02
196,27,0.02
197,39,0.05
198,13,0.02
